speech_id,transcript_id,date,year,month,speaker,party,concept_slug,concept,concept_category,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,beme_score,beme_label
term_24_speech_073708,22381,2015-03-09,2015,3,İzzet Çetin,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_073709,22381,2015-03-09,2015,3,Süleyman Nevzat Korkmaz,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073709,22381,2015-03-09,2015,3,Süleyman Nevzat Korkmaz,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,1,0,2,1.7,-0.6667,negative
term_24_speech_073709,22381,2015-03-09,2015,3,Süleyman Nevzat Korkmaz,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_073718,22381,2015-03-09,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_073718,22381,2015-03-09,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,4,1,0,4.35,0.5,positive
term_24_speech_073718,22381,2015-03-09,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,5,2,0,5.7,0.6667,positive
term_24_speech_073718,22381,2015-03-09,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,2,1,2,3.05,-0.25,negative
term_24_speech_073718,22381,2015-03-09,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_073721,22381,2015-03-09,2015,3,Mehmet Erdoğan,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_073721,22381,2015-03-09,2015,3,Mehmet Erdoğan,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,5,4.75,-0.8333,negative
term_24_speech_073721,22381,2015-03-09,2015,3,Mehmet Erdoğan,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,19,1,6,21.45,-0.625,negative
term_24_speech_073722,22381,2015-03-09,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073722,22381,2015-03-09,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,5,0,0,5.0,0.0,mixed
term_24_speech_073722,22381,2015-03-09,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,9,0,4,10.4,-0.8,negative
term_24_speech_073722,22381,2015-03-09,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,21,0,1,21.35,-0.5,negative
term_24_speech_073723,22381,2015-03-09,2015,3,Seyfettin Yılmaz,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073724,22381,2015-03-09,2015,3,Ali Öz,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,1,2.35,-0.5,negative
term_24_speech_073725,22381,2015-03-09,2015,3,Ali Uzunırmak,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_073734,22381,2015-03-09,2015,3,Ali Haydar Öner,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073736,22381,2015-03-09,2015,3,Ali Haydar Öner,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073737,22381,2015-03-09,2015,3,Ali Haydar Öner,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073738,22381,2015-03-09,2015,3,Ali Haydar Öner,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,2,1.7,-0.6667,negative
term_24_speech_073738,22381,2015-03-09,2015,3,Ali Haydar Öner,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073739,22381,2015-03-09,2015,3,Ali Haydar Öner,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_073740,22381,2015-03-09,2015,3,Ali Haydar Öner,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073740,22381,2015-03-09,2015,3,Ali Haydar Öner,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_073741,22381,2015-03-09,2015,3,İzzet Çetin,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073742,22381,2015-03-09,2015,3,İzzet Çetin,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_073742,22381,2015-03-09,2015,3,İzzet Çetin,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,2,0,2,2.7,-0.6667,negative
term_24_speech_073743,22381,2015-03-09,2015,3,Alim Işık,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073743,22381,2015-03-09,2015,3,Alim Işık,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_073744,22381,2015-03-09,2015,3,Halil Aksoy,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073746,22383,2015-03-10,2015,3,Kemalettin Yılmaz,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073746,22383,2015-03-10,2015,3,Kemalettin Yılmaz,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073746,22383,2015-03-10,2015,3,Kemalettin Yılmaz,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073752,22383,2015-03-10,2015,3,Ekrem Çelebi,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073756,22383,2015-03-10,2015,3,Reşat Doğru,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_073756,22383,2015-03-10,2015,3,Reşat Doğru,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_073756,22383,2015-03-10,2015,3,Reşat Doğru,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073756,22383,2015-03-10,2015,3,Reşat Doğru,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073762,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073762,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_073767,22383,2015-03-10,2015,3,Ali Haydar Öner,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_073775,22383,2015-03-10,2015,3,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,5,0,1,5.35,-0.5,negative
term_24_speech_073775,22383,2015-03-10,2015,3,İdris Baluken,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,2,0,2,2.7,-0.6667,negative
term_24_speech_073777,22383,2015-03-10,2015,3,Avni Erdemir,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073777,22383,2015-03-10,2015,3,Avni Erdemir,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,3,0,2,3.7,-0.6667,negative
term_24_speech_073777,22383,2015-03-10,2015,3,Avni Erdemir,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,2,0,1.7,0.6667,positive
term_24_speech_073779,22383,2015-03-10,2015,3,Aytuğ Atıcı,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,0,2,2.7,-0.6667,negative
term_24_speech_073779,22383,2015-03-10,2015,3,Aytuğ Atıcı,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,2,1.7,-0.6667,negative
term_24_speech_073779,22383,2015-03-10,2015,3,Aytuğ Atıcı,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,2,0,1.7,0.6667,positive
term_24_speech_073781,22383,2015-03-10,2015,3,Aytuğ Atıcı,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_073781,22383,2015-03-10,2015,3,Aytuğ Atıcı,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_073791,22383,2015-03-10,2015,3,Avni Erdemir,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,2,2.7,-0.6667,negative
term_24_speech_073802,22383,2015-03-10,2015,3,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,0,3,3.05,-0.75,negative
term_24_speech_073803,22383,2015-03-10,2015,3,Recep Özel,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,2,1.7,-0.6667,negative
term_24_speech_073803,22383,2015-03-10,2015,3,Recep Özel,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,2,2.7,-0.6667,negative
term_24_speech_073810,22383,2015-03-10,2015,3,İdris Baluken,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_24_speech_073812,22383,2015-03-10,2015,3,İdris Baluken,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,1,2.35,-0.5,negative
term_24_speech_073812,22383,2015-03-10,2015,3,İdris Baluken,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073816,22383,2015-03-10,2015,3,Naci Bostancı,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073816,22383,2015-03-10,2015,3,Naci Bostancı,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,1,0,2,1.7,-0.6667,negative
term_24_speech_073821,22383,2015-03-10,2015,3,Aytuğ Atıcı,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073826,22383,2015-03-10,2015,3,Ramazan Can,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_073827,22383,2015-03-10,2015,3,Mehmet Şeker,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_073827,22383,2015-03-10,2015,3,Mehmet Şeker,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,6,3,0,7.05,0.75,positive
term_24_speech_073827,22383,2015-03-10,2015,3,Mehmet Şeker,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,2,1,0,2.35,0.5,positive
term_24_speech_073827,22383,2015-03-10,2015,3,Mehmet Şeker,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,10,0,0,10.0,0.0,mixed
term_24_speech_073827,22383,2015-03-10,2015,3,Mehmet Şeker,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073828,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_073828,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,10,0,1,10.35,-0.5,negative
term_24_speech_073828,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,imf,IMF,macro_economy,3,0,3,4.05,-0.75,negative
term_24_speech_073828,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,interest,Faiz,macro_economy,15,2,4,17.1,-0.2857,negative
term_24_speech_073828,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_073828,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,7,0,0,7.0,0.0,mixed
term_24_speech_073829,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,1,1,2.7,0.0,mixed
term_24_speech_073829,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,13,0,1,13.35,-0.5,negative
term_24_speech_073830,22383,2015-03-10,2015,3,Mahir Ünal,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073831,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073833,22383,2015-03-10,2015,3,Mahir Ünal,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073835,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,3,2,0,3.7,0.6667,positive
term_24_speech_073836,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,1,1,0,1.35,0.5,positive
term_24_speech_073836,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,inflation,Enflasyon,macro_economy,1,1,0,1.35,0.5,positive
term_24_speech_073836,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073839,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,5,1,1,5.7,0.0,mixed
term_24_speech_073839,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,3,1,0,3.35,0.5,positive
term_24_speech_073843,22383,2015-03-10,2015,3,Mahir Ünal,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_073846,22383,2015-03-10,2015,3,Mahir Ünal,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_073848,22383,2015-03-10,2015,3,Mahir Ünal,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,4,3,0,5.05,0.75,positive
term_24_speech_073848,22383,2015-03-10,2015,3,Mahir Ünal,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,3,2,0,3.7,0.6667,positive
term_24_speech_073851,22383,2015-03-10,2015,3,Sadık Badak,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_073851,22383,2015-03-10,2015,3,Sadık Badak,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,5,0,1,5.35,-0.5,negative
term_24_speech_073853,22383,2015-03-10,2015,3,Sadık Badak,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,0,1,1.35,-0.5,negative
term_24_speech_073855,22383,2015-03-10,2015,3,Sadık Badak,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,10,11,4,15.25,0.4375,positive
term_24_speech_073855,22383,2015-03-10,2015,3,Sadık Badak,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,6,6,1,8.45,0.625,positive
term_24_speech_073857,22383,2015-03-10,2015,3,Sadık Badak,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,1,0,1.35,0.5,positive
term_24_speech_073860,22383,2015-03-10,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073863,22383,2015-03-10,2015,3,Gökhan Günaydın,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073868,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073869,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_073870,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_073870,22383,2015-03-10,2015,3,Mehmet Günal,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,3,0,0,3.0,0.0,mixed
term_24_speech_073871,22383,2015-03-10,2015,3,Mehmet Şeker,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,3,0,0,3.0,0.0,mixed
term_24_speech_073871,22383,2015-03-10,2015,3,Mehmet Şeker,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_073872,22383,2015-03-10,2015,3,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073872,22383,2015-03-10,2015,3,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,6,2,3,7.75,-0.1667,mixed
term_24_speech_073872,22383,2015-03-10,2015,3,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073873,22383,2015-03-10,2015,3,Mehmet Erdoğan,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,5,0,1,5.35,-0.5,negative
term_24_speech_073874,22383,2015-03-10,2015,3,Mehmet Erdoğan,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,0,6,4.1,-0.8571,negative
term_24_speech_073876,22383,2015-03-10,2015,3,Abdullah Levent Tüzel,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,1,2.35,-0.5,negative
term_24_speech_073876,22383,2015-03-10,2015,3,Abdullah Levent Tüzel,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,3,0,2,3.7,-0.6667,negative
term_24_speech_073876,22383,2015-03-10,2015,3,Abdullah Levent Tüzel,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,2,0,3,3.05,-0.75,negative
term_24_speech_073877,22383,2015-03-10,2015,3,Abdullah Levent Tüzel,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,3,0,0,3.0,0.0,mixed
term_24_speech_073877,22383,2015-03-10,2015,3,Abdullah Levent Tüzel,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,1,0,2,1.7,-0.6667,negative
term_24_speech_073877,22383,2015-03-10,2015,3,Abdullah Levent Tüzel,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073877,22383,2015-03-10,2015,3,Abdullah Levent Tüzel,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073878,22383,2015-03-10,2015,3,Sedef Küçük,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073878,22383,2015-03-10,2015,3,Sedef Küçük,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,1,1,2.7,0.0,mixed
term_24_speech_073892,22383,2015-03-10,2015,3,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,3,0,1,3.35,-0.5,negative
term_24_speech_073892,22383,2015-03-10,2015,3,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,5,0,0,5.0,0.0,mixed
term_24_speech_073897,22383,2015-03-10,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,2,1.7,-0.6667,negative
term_24_speech_073898,22383,2015-03-10,2015,3,Pervin Buldan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,5,2,2,6.4,0.0,mixed
term_24_speech_073899,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,2,2,0,2.7,0.6667,positive
term_24_speech_073904,22383,2015-03-10,2015,3,Yusuf Halaçoğlu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_24_speech_073908,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,1,0,2.35,0.5,positive
term_24_speech_073908,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,2,0,7,4.45,-0.875,negative
term_24_speech_073910,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,2,0,1.7,0.6667,positive
term_24_speech_073910,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073910,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,0,3,2.05,-0.75,negative
term_24_speech_073913,22383,2015-03-10,2015,3,Seyfettin Yılmaz,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,6,0,0,6.0,0.0,mixed
term_24_speech_073913,22383,2015-03-10,2015,3,Seyfettin Yılmaz,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073913,22383,2015-03-10,2015,3,Seyfettin Yılmaz,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,1,0,2.35,0.5,positive
term_24_speech_073913,22383,2015-03-10,2015,3,Seyfettin Yılmaz,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073915,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073916,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,4,0,1,4.35,-0.5,negative
term_24_speech_073916,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,1,3.35,-0.5,negative
term_24_speech_073916,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,1,0,2.35,0.5,positive
term_24_speech_073916,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_073916,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,2,0,4,3.4,-0.8,negative
term_24_speech_073922,22383,2015-03-10,2015,3,Bülent Belen,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,4,1,1,4.7,0.0,mixed
term_24_speech_073927,22383,2015-03-10,2015,3,Binnaz Toprak,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_073928,22383,2015-03-10,2015,3,Erol Dora,Bağımsız,democracy,Demokrasi,democratic_reform,3,1,0,3.35,0.5,positive
term_24_speech_073928,22383,2015-03-10,2015,3,Erol Dora,Bağımsız,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073928,22383,2015-03-10,2015,3,Erol Dora,Bağımsız,law_state,Hukuk Devleti,democratic_reform,6,5,1,8.1,0.5714,positive
term_24_speech_073928,22383,2015-03-10,2015,3,Erol Dora,Bağımsız,security,Guvenlik,security_conflict,4,2,0,4.7,0.6667,positive
term_24_speech_073928,22383,2015-03-10,2015,3,Erol Dora,Bağımsız,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_073929,22383,2015-03-10,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,0,1,2.35,-0.5,negative
term_24_speech_073929,22383,2015-03-10,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_073929,22383,2015-03-10,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_073929,22383,2015-03-10,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,2,2,0,2.7,0.6667,positive
term_24_speech_073929,22383,2015-03-10,2015,3,Ali Serindağ,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_24_speech_073931,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_073931,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_073931,22383,2015-03-10,2015,3,Hasip Kaplan,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,1.35,0.5,positive
term_24_speech_073939,22383,2015-03-10,2015,3,Sena Kaleli,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_24_speech_073939,22383,2015-03-10,2015,3,Sena Kaleli,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_073947,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,4,3,0,5.05,0.75,positive
term_24_speech_073947,22383,2015-03-10,2015,3,Levent Gök,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_073948,22383,2015-03-10,2015,3,Oktay Vural,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,2,0,2.7,0.6667,positive
term_24_speech_073948,22383,2015-03-10,2015,3,Oktay Vural,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,0,1,2.35,-0.5,negative
term_24_speech_073948,22383,2015-03-10,2015,3,Oktay Vural,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,2,0,6,4.1,-0.8571,negative
